Release date,Product Family,Product,Platform,Impact,Max Severity,Article,Article,Download,Download,Details,Details,Base Score
"Nov 8, 2016",Windows,Windows Server 2012 (Server Core installation),,Information Disclosure,Important,3197876,https://support.microsoft.com/en-us/kb/3197876,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197876,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,6.4
"Nov 8, 2016",Windows,Windows Server 2012,,Information Disclosure,Important,3197877,https://support.microsoft.com/en-us/kb/3197877,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197877,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,6.4
"Nov 8, 2016",Windows,Windows Server 2012,,Information Disclosure,Important,3197876,https://support.microsoft.com/en-us/kb/3197876,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197876,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,6.4
"Nov 8, 2016",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Information Disclosure,Important,3197868,https://support.microsoft.com/en-us/kb/3197868,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197868,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Information Disclosure,Important,3197867,https://support.microsoft.com/en-us/kb/3197867,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197867,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Information Disclosure,Important,3197868,https://support.microsoft.com/en-us/kb/3197868,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197868,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Information Disclosure,Important,3197867,https://support.microsoft.com/en-us/kb/3197867,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197867,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,,Information Disclosure,Important,3197868,https://support.microsoft.com/en-us/kb/3197868,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197868,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,,Information Disclosure,Important,3197867,https://support.microsoft.com/en-us/kb/3197867,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197867,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Information Disclosure,Important,3194371,https://support.microsoft.com/en-us/kb/3194371,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3194371,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows Server 2008 for x64-based Systems Service Pack 2,,Information Disclosure,Important,3194371,https://support.microsoft.com/en-us/kb/3194371,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3194371,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows Server 2008 for Itanium-Based Systems Service Pack 2,,Information Disclosure,Important,3194371,https://support.microsoft.com/en-us/kb/3194371,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3194371,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Information Disclosure,Important,3194371,https://support.microsoft.com/en-us/kb/3194371,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3194371,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2,,Information Disclosure,Important,3194371,https://support.microsoft.com/en-us/kb/3194371,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3194371,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",Windows,Windows RT 8.1,,Information Disclosure,Important,3197874,https://support.microsoft.com/en-us/kb/3197874,Monthly Rollup,,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",Windows,Windows 8.1 for x64-based systems,,Information Disclosure,Important,3197874,https://support.microsoft.com/en-us/kb/3197874,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197874,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",Windows,Windows 8.1 for x64-based systems,,Information Disclosure,Important,3197873,https://support.microsoft.com/en-us/kb/3197873,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197873,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",Windows,Windows 8.1 for 32-bit systems,,Information Disclosure,Important,3197874,https://support.microsoft.com/en-us/kb/3197874,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197874,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",Windows,Windows 8.1 for 32-bit systems,,Information Disclosure,Important,3197873,https://support.microsoft.com/en-us/kb/3197873,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197873,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows 7 for x64-based Systems Service Pack 1,,Information Disclosure,Important,3197868,https://support.microsoft.com/en-us/kb/3197868,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197868,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows 7 for x64-based Systems Service Pack 1,,Information Disclosure,Important,3197867,https://support.microsoft.com/en-us/kb/3197867,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197867,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows 7 for 32-bit Systems Service Pack 1,,Information Disclosure,Important,3197868,https://support.microsoft.com/en-us/kb/3197868,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197868,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",ESU,Windows 7 for 32-bit Systems Service Pack 1,,Information Disclosure,Important,3197867,https://support.microsoft.com/en-us/kb/3197867,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197867,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",Windows,Windows 10 Version 1607 for x64-based Systems,,Information Disclosure,Important,3200970,https://support.microsoft.com/en-us/kb/3200970,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3200970,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",Windows,Windows 10 Version 1607 for 32-bit Systems,,Information Disclosure,Important,3200970,https://support.microsoft.com/en-us/kb/3200970,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3200970,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",Windows,Windows 10 Version 1511 for x64-based Systems,,Information Disclosure,Important,3198586,https://support.microsoft.com/en-us/kb/3198586,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198586,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",Windows,Windows 10 Version 1511 for 32-bit Systems,,Information Disclosure,Important,3198586,https://support.microsoft.com/en-us/kb/3198586,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198586,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",Windows,Windows 10 for x64-based Systems,,Information Disclosure,Important,3198585,https://support.microsoft.com/en-us/kb/3198585,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198585,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",Windows,Windows 10 for 32-bit Systems,,Information Disclosure,Important,3198585,https://support.microsoft.com/en-us/kb/3198585,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198585,CVE-2016-7218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7218,5.8
"Nov 8, 2016",Windows,Windows Vista x64 Edition Service Pack 2,,Elevation of Privilege,Important,3198483,https://support.microsoft.com/en-us/kb/3198483,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198483,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",Windows,Windows Vista Service Pack 2,,Elevation of Privilege,Important,3198483,https://support.microsoft.com/en-us/kb/3198483,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198483,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",Windows,Windows 10 Version 1511 for 32-bit Systems,,Security Feature Bypass,Important,3198586,https://support.microsoft.com/en-us/kb/3198586,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198586,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,3197868,https://support.microsoft.com/en-us/kb/3197868,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197868,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,3197867,https://support.microsoft.com/en-us/kb/3197867,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197867,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,3197868,https://support.microsoft.com/en-us/kb/3197868,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197868,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,3197867,https://support.microsoft.com/en-us/kb/3197867,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197867,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,,Elevation of Privilege,Important,3197868,https://support.microsoft.com/en-us/kb/3197868,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197868,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,,Elevation of Privilege,Important,3197867,https://support.microsoft.com/en-us/kb/3197867,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197867,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,3198483,https://support.microsoft.com/en-us/kb/3198483,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198483,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows Server 2008 for x64-based Systems Service Pack 2,,Elevation of Privilege,Important,3198483,https://support.microsoft.com/en-us/kb/3198483,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198483,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows Server 2008 for Itanium-Based Systems Service Pack 2,,Elevation of Privilege,Important,3198483,https://support.microsoft.com/en-us/kb/3198483,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198483,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,3198483,https://support.microsoft.com/en-us/kb/3198483,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198483,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2,,Elevation of Privilege,Important,3198483,https://support.microsoft.com/en-us/kb/3198483,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198483,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows 7 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,3197868,https://support.microsoft.com/en-us/kb/3197868,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197868,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows 7 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,3197867,https://support.microsoft.com/en-us/kb/3197867,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197867,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows 7 for 32-bit Systems Service Pack 1,,Elevation of Privilege,Important,3197868,https://support.microsoft.com/en-us/kb/3197868,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197868,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",ESU,Windows 7 for 32-bit Systems Service Pack 1,,Elevation of Privilege,Important,3197867,https://support.microsoft.com/en-us/kb/3197867,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197867,CVE-2016-7216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7216,6.5
"Nov 8, 2016",Windows,Windows Server 2012 R2 (Server Core installation),,Security Feature Bypass,Important,3197874,https://support.microsoft.com/en-us/kb/3197874,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197874,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows Server 2012 R2 (Server Core installation),,Security Feature Bypass,Important,3197873,https://support.microsoft.com/en-us/kb/3197873,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197873,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows Server 2012 R2,,Security Feature Bypass,Important,3197874,https://support.microsoft.com/en-us/kb/3197874,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197874,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows Server 2012 R2,,Security Feature Bypass,Important,3197873,https://support.microsoft.com/en-us/kb/3197873,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197873,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows Server 2012 (Server Core installation),,Security Feature Bypass,Important,3197877,https://support.microsoft.com/en-us/kb/3197877,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197877,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows Server 2012 (Server Core installation),,Security Feature Bypass,Important,3197876,https://support.microsoft.com/en-us/kb/3197876,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197876,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows Server 2012,,Security Feature Bypass,Important,3197877,https://support.microsoft.com/en-us/kb/3197877,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197877,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows Server 2012,,Security Feature Bypass,Important,3197876,https://support.microsoft.com/en-us/kb/3197876,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197876,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows RT 8.1,,Security Feature Bypass,Important,3197874,https://support.microsoft.com/en-us/kb/3197874,Monthly Rollup,,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows 8.1 for x64-based systems,,Security Feature Bypass,Important,3197874,https://support.microsoft.com/en-us/kb/3197874,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197874,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows 8.1 for x64-based systems,,Security Feature Bypass,Important,3197873,https://support.microsoft.com/en-us/kb/3197873,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197873,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows 8.1 for 32-bit systems,,Security Feature Bypass,Important,3197874,https://support.microsoft.com/en-us/kb/3197874,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197874,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows 8.1 for 32-bit systems,,Security Feature Bypass,Important,3197873,https://support.microsoft.com/en-us/kb/3197873,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197873,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows 10 Version 1607 for x64-based Systems,,Security Feature Bypass,Important,3200970,https://support.microsoft.com/en-us/kb/3200970,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3200970,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows 10 Version 1607 for 32-bit Systems,,Security Feature Bypass,Important,3200970,https://support.microsoft.com/en-us/kb/3200970,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3200970,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows 10 Version 1511 for x64-based Systems,,Security Feature Bypass,Important,3198586,https://support.microsoft.com/en-us/kb/3198586,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198586,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows 10 for x64-based Systems,,Security Feature Bypass,Important,3198585,https://support.microsoft.com/en-us/kb/3198585,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198585,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows 10 for 32-bit Systems,,Security Feature Bypass,Important,3198585,https://support.microsoft.com/en-us/kb/3198585,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198585,CVE-2016-7247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7247,6.2
"Nov 8, 2016",Windows,Windows Server 2012 R2 (Server Core installation),,Remote Code Execution,Important,3197874,https://support.microsoft.com/en-us/kb/3197874,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197874,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217,4.2
"Nov 8, 2016",Windows,Windows Server 2012 R2 (Server Core installation),,Remote Code Execution,Important,3197873,https://support.microsoft.com/en-us/kb/3197873,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197873,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217,4.2
"Nov 8, 2016",Windows,Windows Server 2012 (Server Core installation),,Remote Code Execution,Important,3197877,https://support.microsoft.com/en-us/kb/3197877,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197877,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217,4.2
"Nov 8, 2016",Windows,Windows Server 2012 (Server Core installation),,Remote Code Execution,Important,3197876,https://support.microsoft.com/en-us/kb/3197876,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197876,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217,4.2
"Nov 8, 2016",Windows,Windows RT 8.1,,Remote Code Execution,Important,3197874,https://support.microsoft.com/en-us/kb/3197874,Monthly Rollup,,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217,4.2
"Nov 8, 2016",Windows,Windows Server 2012 R2,,Remote Code Execution,Important,3197874,https://support.microsoft.com/en-us/kb/3197874,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197874,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217
"Nov 8, 2016",Windows,Windows Server 2012 R2,,Remote Code Execution,Important,3197873,https://support.microsoft.com/en-us/kb/3197873,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197873,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217
"Nov 8, 2016",Windows,Windows Server 2012,,Remote Code Execution,Important,3197877,https://support.microsoft.com/en-us/kb/3197877,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197877,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217
"Nov 8, 2016",Windows,Windows Server 2012,,Remote Code Execution,Important,3197876,https://support.microsoft.com/en-us/kb/3197876,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3197876,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217
"Nov 8, 2016",Windows,Windows Server 2016  (Server Core installation),,Remote Code Execution,Important,3200970,https://support.microsoft.com/en-us/kb/3200970,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3200970,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217,4.2
"Nov 8, 2016",Windows,Windows Server 2016,,Remote Code Execution,Important,3200970,https://support.microsoft.com/en-us/kb/3200970,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3200970,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217,4.2
"Nov 8, 2016",Windows,Windows 10 Version 1607 for x64-based Systems,,Remote Code Execution,Important,3200970,https://support.microsoft.com/en-us/kb/3200970,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3200970,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217,4.2
"Nov 8, 2016",Windows,Windows 10 Version 1607 for 32-bit Systems,,Remote Code Execution,Important,3200970,https://support.microsoft.com/en-us/kb/3200970,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3200970,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217,4.2
"Nov 8, 2016",Windows,Windows 10 Version 1511 for x64-based Systems,,Remote Code Execution,Important,3198586,https://support.microsoft.com/en-us/kb/3198586,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198586,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217,4.2
"Nov 8, 2016",Windows,Windows 10 Version 1511 for 32-bit Systems,,Remote Code Execution,Important,3198586,https://support.microsoft.com/en-us/kb/3198586,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198586,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217,4.2
"Nov 8, 2016",Windows,Windows 10 for x64-based Systems,,Remote Code Execution,Important,3198585,https://support.microsoft.com/en-us/kb/3198585,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198585,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217,4.2
"Nov 8, 2016",Windows,Windows 10 for 32-bit Systems,,Remote Code Execution,Important,3198585,https://support.microsoft.com/en-us/kb/3198585,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3198585,CVE-2016-7217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7217,4.2
"Nov 8, 2016",Microsoft Office,Microsoft Office 2010 Service Pack 2 (64-bit editions),,Information Disclosure,Important,3127951,https://support.microsoft.com/kb/3127951,Security Update,https://www.microsoft.com/downloads/details.aspx?familyid=bdf1de31-23e0-4825-b8fc-afbfce89e886,CVE-2016-7233,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7233
"Nov 8, 2016",Microsoft Office,Microsoft Office 2010 Service Pack 2 (32-bit editions),,Information Disclosure,Important,3127951,https://support.microsoft.com/kb/3127951,Security Update,https://www.microsoft.com/downloads/details.aspx?familyid=6738bf6c-8317-4f65-ab6c-445426590465,CVE-2016-7233,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7233
"Nov 8, 2016",Microsoft Office,Microsoft Office Compatibility Pack Service Pack 3,,Information Disclosure,Important,3127948,https://support.microsoft.com/kb/3127948,Security Update,https://www.microsoft.com/downloads/details.aspx?familyid=ff5a87e3-4994-4285-ba24-5557f674397f,CVE-2016-7233,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-7233
